id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	6	0	0	45	34	11	45	11	0
2	2	262	262	274	12	0	12	0	0
3	3	351	351	382	16	0	31	15	0
4	11	366	366	446	58	21	80	22	0
6	1	473	473	481	8	0	8	0	0
5	3	447	447	511	19	37	64	45	0
8	2	526	526	542	11	0	16	5	0
7	3	516	516	543	15	8	27	12	0
9	11	558	558	618	60	0	60	0	0
10	4	747	747	815	20	48	68	48	0
0	0	0	0	815	562	0	815	253	0
